capture_id,hand_index,handedness,gesture,landmark_idx,x_norm,y_norm,z_norm,x_pixel,y_pixel,depth_meters,x_meters,y_meters,z_meters
1,0,Right,OPEN HAND THUMB SIDE,12,0.5018324851989746,0.25290417671203613,0.016857245936989784,321,121,0.33100003004074097,0.0006953706033527851,-0.1015942320227623,0.33100003004074097
1,0,Right,OPEN HAND THUMB SIDE,13,0.4629476070404053,0.5258129239082336,0.03806404769420624,296,252,0.3330000042915344,-0.020837051793932915,0.01064381655305624,0.3330000042915344
1,0,Right,OPEN HAND THUMB SIDE,14,0.44583725929260254,0.4047212600708008,0.03845136612653732,285,194,0.33500000834465027,-0.030495228245854378,-0.0395573154091835,0.33500000834465027
1,0,Right,OPEN HAND THUMB SIDE,15,0.4361053705215454,0.33580347895622253,0.023728806525468826,279,161,0.33100003004074097,-0.03526885434985161,-0.0673425942659378,0.33100003004074097
1,0,Right,OPEN HAND THUMB SIDE,16,0.42770570516586304,0.2738010287284851,0.010433230549097061,273,131,0.33100003004074097,-0.04040659964084625,-0.09303132444620132,0.33100003004074097
1,0,Right,OPEN HAND THUMB SIDE,17,0.41264957189559937,0.5565541386604309,0.030959032475948334,264,267,0.3240000009536743,-0.04709571599960327,0.02292887680232525,0.3240000009536743
1,0,Right,OPEN HAND THUMB SIDE,18,0.38404011726379395,0.47448447346687317,0.025838926434516907,245,227,0.33000001311302185,-0.06418823450803757,-0.010794674046337605,0.33000001311302185
1,0,Right,OPEN HAND THUMB SIDE,19,0.36830633878707886,0.4206220507621765,0.01704874448478222,235,201,0.33100003004074097,-0.07294566184282303,-0.03309095278382301,0.33100003004074097
1,0,Right,OPEN HAND THUMB SIDE,20,0.35966378450393677,0.37225866317749023,0.009675515815615654,230,178,0.3330000042915344,-0.07769373804330826,-0.05310459062457085,0.3330000042915344
2,0,Right,OPEN HAND THUMB SIDE,0,0.4738001227378845,0.8025438785552979,2.0814395895740745e-07,303,385,0.6160000562667847,-0.02739035338163376,0.23163573443889618,0.6160000562667847
2,0,Right,OPEN HAND THUMB SIDE,1,0.5238139629364014,0.7627164125442505,-0.018925461918115616,335,366,0.6050000190734863,0.023182731121778488,0.19776201248168945,0.6050000190734863
2,0,Right,OPEN HAND THUMB SIDE,2,0.5523756742477417,0.714138388633728,-0.01926111802458763,353,342,0.6010000109672546,0.051015425473451614,0.15913987159729004,0.6010000109672546
2,0,Right,OPEN HAND THUMB SIDE,3,0.5691902041435242,0.6646489500999451,-0.019627578556537628,364,319,0.6060000061988831,0.0686846673488617,0.12440646439790726,0.6060000061988831
2,0,Right,OPEN HAND THUMB SIDE,4,0.5869559049606323,0.6295285224914551,-0.019241338595747948,375,302,0.6040000319480896,0.0856458991765976,0.09743275493383408,0.6040000319480896
2,0,Right,OPEN HAND THUMB SIDE,5,0.5152269005775452,0.6363174319267273,0.018079029396176338,329,305,0.6320000290870667,0.014407496899366379,0.10685442388057709,0.6320000290870667
2,0,Right,OPEN HAND THUMB SIDE,6,0.527113676071167,0.5723379254341125,0.019299907609820366,337,274,0.6360000371932983,0.027661247178912163,0.056525785475969315,0.6360000371932983
2,0,Right,OPEN HAND THUMB SIDE,7,0.5302945971488953,0.5365474820137024,0.013343581929802895,339,257,0.6260000467300415,0.030465224757790565,0.02810635045170784,0.6260000467300415
2,0,Right,OPEN HAND THUMB SIDE,8,0.5311402678489685,0.5035831928253174,0.007007055450230837,339,241,0.6260000467300415,0.030465224757790565,0.0021951396483927965,0.6260000467300415
2,0,Right,OPEN HAND THUMB SIDE,9,0.48487406969070435,0.6296787261962891,0.022091295570135117,310,302,0.6340000033378601,-0.016709692776203156,0.10227213054895401,0.6340000033378601
2,0,Right,OPEN HAND THUMB SIDE,10,0.48210158944129944,0.5633951425552368,0.024536555632948875,308,270,0.6320000290870667,-0.019926926121115685,0.04963038116693497,0.6320000290870667
2,0,Right,OPEN HAND THUMB SIDE,11,0.4791409373283386,0.5241758823394775,0.015552058815956116,306,251,0.6260000467300415,-0.022976649925112724,0.018389645963907242,0.6260000467300415
2,0,Right,OPEN HAND THUMB SIDE,12,0.47393184900283813,0.49277782440185547,0.007448745891451836,303,236,0.6270000338554382,-0.027879467234015465,-0.005911542102694511,0.6270000338554382
2,0,Right,OPEN HAND THUMB SIDE,13,0.457452654838562,0.6368299722671509,0.0216029342263937,292,305,0.6270000338554382,-0.045721881091594696,0.10600905865430832,0.6270000338554382
2,0,Right,OPEN HAND THUMB SIDE,14,0.4455421566963196,0.5734139084815979,0.02079671062529087,285,275,0.6300000548362732,-0.05734923854470253,0.05762231722474098,0.6300000548362732
2,0,Right,OPEN HAND THUMB SIDE,15,0.4402618110179901,0.5384809970855713,0.011564287357032299,281,258,0.6260000467300415,-0.06346292048692703,0.029725801199674606,0.6260000467300415
2,0,Right,OPEN HAND THUMB SIDE,16,0.4363647997379303,0.5066550970077515,0.0035790412221103907,279,243,0.625,-0.06659526377916336,0.005425360053777695,0.625
2,0,Right,OPEN HAND THUMB SIDE,17,0.43225640058517456,0.6542098522186279,0.018253929913043976,276,314,0.6200000047683716,-0.07087428867816925,0.11926089972257614,0.6200000047683716
2,0,Right,OPEN HAND THUMB SIDE,18,0.4157930612564087,0.610953688621521,0.015064070001244545,266,293,0.6260000467300415,-0.08775467425584793,0.08640657365322113,0.6260000467300415
2,0,Right,OPEN HAND THUMB SIDE,19,0.40630075335502625,0.5844882130622864,0.009871098212897778,260,280,0.625,-0.09731567651033401,0.06524931639432907,0.625
2,0,Right,OPEN HAND THUMB SIDE,20,0.40099596977233887,0.560174286365509,0.0055940281599760056,256,268,0.6220000386238098,-0.10328496992588043,0.045626889914274216,0.6220000386238098
3,0,Right,OPEN HAND THUMB SIDE,0,0.49286797642707825,0.6724609732627869,2.0699482661257207e-07,315,322,0.8770000338554382,-0.011770281940698624,0.18684673309326172,0.8770000338554382
3,0,Right,OPEN HAND THUMB SIDE,1,0.5291180610656738,0.6499192118644714,-0.020117487758398056,338,311,0.8740000128746033,0.04027349129319191,0.16133633255958557,0.8740000128746033
3,0,Right,OPEN HAND THUMB SIDE,2,0.548008143901825,0.6173387765884399,-0.02384817600250244,350,296,0.878000020980835,0.06771425157785416,0.12800414860248566,0.878000020980835
3,0,Right,OPEN HAND THUMB SIDE,3,0.5598653554916382,0.5881339311599731,-0.026354804635047913,358,282,0.8800000548362732,0.08608084917068481,0.09642412513494492,0.8800000548362732
3,0,Right,OPEN HAND THUMB SIDE,4,0.574635922908783,0.5675796270370483,-0.0284024178981781,367,272,0.8690000176429749,0.10523762553930283,0.07273794710636139,0.8690000176429749
3,0,Right,OPEN HAND THUMB SIDE,5,0.5236009359359741,0.564415454864502,0.0032210431527346373,335,270,0.8840000629425049,0.03387361392378807,0.06941971182823181,0.8840000629425049
3,0,Right,OPEN HAND THUMB SIDE,6,0.5315250754356384,0.5209750533103943,0.002085448009893298,340,250,0.8910000324249268,0.04566684365272522,0.023869400843977928,0.8910000324249268
3,0,Right,OPEN HAND THUMB SIDE,7,0.535172700881958,0.49530860781669617,-0.0020448786672204733,342,237,0.893000066280365,0.05038970336318016,-0.006109294481575489,0.893000066280365
3,0,Right,OPEN HAND THUMB SIDE,8,0.5363619923591614,0.47352638840675354,-0.006246876437216997,343,227,0.8910000324249268,0.052581846714019775,-0.02914562076330185,0.8910000324249268
3,0,Right,OPEN HAND THUMB SIDE,9,0.5017804503440857,0.5601494312286377,0.007591621018946171,321,268,0.8840000629425049,0.0018571227556094527,0.06484593451023102,0.8840000629425049
3,0,Right,OPEN HAND THUMB SIDE,10,0.501973032951355,0.5119498372077942,0.00763890752568841,321,245,0.8960000276565552,0.0018823324935510755,0.01241366844624281,0.8960000276565552
3,0,Right,OPEN HAND THUMB SIDE,11,0.5008876323699951,0.4844503104686737,0.002109029097482562,320,232,0.8920000195503235,-0.0004336586280260235,-0.01764039136469364,0.8920000195503235
3,0,Right,OPEN HAND THUMB SIDE,12,0.49871253967285156,0.46235108375549316,-0.002831375692039728,319,221,3.2240002155303955,-0.009907823987305164,-0.1555032879114151,3.2240002155303955
3,0,Right,OPEN HAND THUMB SIDE,13,0.4822011888027191,0.5656825304031372,0.008046532049775124,308,271,0.8850000500679016,-0.027904001995921135,0.07178772240877151,0.8850000500679016
3,0,Right,OPEN HAND THUMB SIDE,14,0.47696375846862793,0.5215887427330017,0.0036753348540514708,305,250,0.8920000195503235,-0.03504747524857521,0.023896189406514168,0.8920000195503235
3,0,Right,OPEN HAND THUMB SIDE,15,0.47442883253097534,0.4967789649963379,-0.004679638426750898,303,238,0.8890000581741333,-0.039529260247945786,-0.0037821021396666765,0.8890000581741333
3,0,Right,OPEN HAND THUMB SIDE,16,0.4731178283691406,0.47302621603012085,-0.010916061699390411,302,227,0.0,-0.0,-0.0,0.0
3,0,Right,OPEN HAND THUMB SIDE,17,0.4646949768066406,0.5762292146682739,0.006155322305858135,297,276,0.8820000290870667,-0.052908312529325485,0.08295296132564545,0.8820000290870667
3,0,Right,OPEN HAND THUMB SIDE,18,0.4545689821243286,0.545724093914032,-0.0010596794309094548,290,261,0.8850000500679016,-0.06911463290452957,0.04889293387532234,0.8850000500679016
3,0,Right,OPEN HAND THUMB SIDE,19,0.4483245611190796,0.5259508490562439,-0.008013579994440079,286,252,0.8870000243186951,-0.07844942808151245,0.028351547196507454,0.8870000243186951
3,0,Right,OPEN HAND THUMB SIDE,20,0.445917010307312,0.5055767297744751,-0.013106358237564564,285,242,0.8820000290870667,-0.08028893172740936,0.005374550353735685,0.8820000290870667
4,0,Right,OPEN HAND THUMB SIDE,0,0.5038558840751648,0.5957167148590088,2.0810367118428985e-07,322,285,1.1740000247955322,0.00550347613170743,0.13774989545345306,1.1740000247955322
4,0,Right,OPEN HAND THUMB SIDE,1,0.5301148295402527,0.5761834383010864,-0.018328450620174408,339,276,1.1660000085830688,0.056745126843452454,0.10966343432664871,1.1660000085830688
4,0,Right,OPEN HAND THUMB SIDE,2,0.545117199420929,0.5508524179458618,-0.0219954214990139,348,264,1.1680001020431519,0.08403681963682175,0.0735924020409584,1.1680001020431519
4,0,Right,OPEN HAND THUMB SIDE,3,0.5528557300567627,0.5289201140403748,-0.024201150983572006,353,253,1.1740000247955322,0.09965409338474274,0.040562164038419724,1.1740000247955322
4,0,Right,OPEN HAND THUMB SIDE,4,0.5619786977767944,0.5119770765304565,-0.02590266801416874,359,245,1.1770000457763672,0.11817801743745804,0.016306793317198753,1.1770000457763672
4,0,Right,OPEN HAND THUMB SIDE,5,0.525252103805542,0.5118675827980042,0.004288410767912865,336,245,1.1970000267028809,0.048963941633701324,0.01658388413488865,1.1970000267028809
4,0,Right,OPEN HAND THUMB SIDE,6,0.5298681855201721,0.47867587208747864,0.00642731785774231,339,229,1.1950000524520874,0.05815645679831505,-0.032906919717788696,1.1950000524520874
4,0,Right,OPEN HAND THUMB SIDE,7,0.5321825742721558,0.4594768285751343,0.0044624777510762215,340,220,1.1970000267028809,0.06135040521621704,-0.060831546783447266,1.1970000267028809
4,0,Right,OPEN HAND THUMB SIDE,8,0.5327624678611755,0.4431806802749634,0.0017467307625338435,340,212,3.1580002307891846,0.161858469247818,-0.22584709525108337,3.1580002307891846
4,0,Right,OPEN HAND THUMB SIDE,9,0.5075874924659729,0.5104233026504517,0.010013741441071033,324,245,1.1880000829696655,0.011715774424374104,0.01645919494330883,1.1880000829696655
4,0,Right,OPEN HAND THUMB SIDE,10,0.5054399371147156,0.4746755361557007,0.013722176663577557,323,227,1.1990000009536743,0.008722462691366673,-0.039220649749040604,1.1990000009536743
4,0,Right,OPEN HAND THUMB SIDE,11,0.5044301152229309,0.45360249280929565,0.00971160177141428,322,217,1.1990000009536743,0.005620670970529318,-0.07023856043815613,1.1990000009536743
4,0,Right,OPEN HAND THUMB SIDE,12,0.5034852623939514,0.4365958571434021,0.005318904295563698,322,209,3.190000057220459,0.014954079873859882,-0.25289303064346313,3.190000057220459
4,0,Right,OPEN HAND THUMB SIDE,13,0.49279287457466125,0.5144916772842407,0.012452754192054272,315,246,1.190000057220459,-0.015971077606081963,0.019565412774682045,1.190000057220459
4,0,Right,OPEN HAND THUMB SIDE,14,0.4871806502342224,0.4827345609664917,0.012831786647439003,311,231,1.2040001153945923,-0.02861787937581539,-0.026925303041934967,1.2040001153945923
4,0,Right,OPEN HAND THUMB SIDE,15,0.48546892404556274,0.4641432464122772,0.006113843526691198,310,222,1.1970000267028809,-0.031548112630844116,-0.05463831126689911,1.1970000267028809
4,0,Right,OPEN HAND THUMB SIDE,16,0.4845830500125885,0.4464128613471985,0.00014197219570633024,310,214,0.0,-0.0,-0.0,0.0
4,0,Right,OPEN HAND THUMB SIDE,17,0.47977423667907715,0.5210899114608765,0.01268263254314661,307,250,1.1970000267028809,-0.04083796218037605,0.03206697106361389,1.1970000267028809
4,0,Right,OPEN HAND THUMB SIDE,18,0.4716341495513916,0.4995376765727997,0.010474799200892448,301,239,1.1990000009536743,-0.059516943991184235,-0.0019991539884358644,1.1990000009536743
4,0,Right,OPEN HAND THUMB SIDE,19,0.46655216813087463,0.4856719374656677,0.005645202472805977,298,233,1.1990000009536743,-0.06882231682538986,-0.02060990035533905,1.1990000009536743
4,0,Right,OPEN HAND THUMB SIDE,20,0.4639023542404175,0.4718230962753296,0.0013124782126396894,296,226,1.1990000009536743,-0.07502590119838715,-0.042322441935539246,1.1990000009536743
5,0,Right,OPEN HAND THUMB SIDE,0,0.5157837867736816,0.8789806962013245,6.556874154739489e-08,330,421,1.4810000658035278,0.03759319335222244,0.6948308944702148,1.4810000658035278
5,0,Right,OPEN HAND THUMB SIDE,1,0.5386853218078613,0.8683105111122131,-0.01246531493961811,344,416,1.4840000867843628,0.09141648560762405,0.6770430207252502,1.4840000867843628
5,0,Right,OPEN HAND THUMB SIDE,2,0.551220715045929,0.847174346446991,-0.014190828427672386,352,406,1.4910000562667847,0.12270520627498627,0.6416647434234619,1.4910000562667847
5,0,Right,OPEN HAND THUMB SIDE,3,0.5575432777404785,0.8271107077598572,-0.015093828551471233,356,397,1.477000117301941,0.1368369460105896,0.601250946521759,1.477000117301941
5,0,Right,OPEN HAND THUMB SIDE,4,0.566362738609314,0.8124760389328003,-0.01577736996114254,362,389,0.0,0.0,0.0,0.0
5,0,Right,OPEN HAND THUMB SIDE,5,0.5384629964828491,0.8107165098190308,0.0015515543054789305,344,389,1.4910000562667847,0.09184768795967102,0.5760924816131592,1.4910000562667847
5,0,Right,OPEN HAND THUMB SIDE,6,0.5415766835212708,0.7852346301078796,-0.00034298707032576203,346,376,1.502000093460083,0.10029659420251846,0.5298292636871338,1.502000093460083
5,0,Right,OPEN HAND THUMB SIDE,7,0.542497456073761,0.7712273597717285,-0.0046911234967410564,347,370,0.0,0.0,0.0,0.0
5,0,Right,OPEN HAND THUMB SIDE,8,0.5428014397621155,0.7571556568145752,-0.00888154748827219,347,363,3.241000175476074,0.2248033583164215,1.034262776374817,3.241000175476074
5,0,Right,OPEN HAND THUMB SIDE,9,0.5249977111816406,0.8081421256065369,0.0037551980931311846,335,387,1.4950001239776611,0.057286255061626434,0.5699029564857483,1.4950001239776611
5,0,Right,OPEN HAND THUMB SIDE,10,0.5234375596046448,0.7802659869194031,0.0013833427801728249,335,374,1.50600004196167,0.057707756757736206,0.5234482288360596,1.50600004196167
5,0,Right,OPEN HAND THUMB SIDE,11,0.5225746035575867,0.7635897994041443,-0.004918847698718309,334,366,1.50600004196167,0.05381176248192787,0.4922803044319153,1.50600004196167
5,0,Right,OPEN HAND THUMB SIDE,12,0.5201587080955505,0.7501510977745056,-0.010319024324417114,332,360,3.3460001945495605,0.10224579274654388,1.0418020486831665,3.3460001945495605
5,0,Right,OPEN HAND THUMB SIDE,13,0.5123398900032043,0.8122273087501526,0.003611600724980235,327,389,1.499000072479248,0.026416443288326263,0.5791835188865662,1.499000072479248
5,0,Right,OPEN HAND THUMB SIDE,14,0.5087425708770752,0.7860612273216248,-0.0020768658723682165,325,377,1.499000072479248,0.018660670146346092,0.5326488614082336,1.499000072479248
5,0,Right,OPEN HAND THUMB SIDE,15,0.5067832469940186,0.7715052962303162,-0.009875455871224403,324,370,1.499000072479248,0.014782782644033432,0.5055036544799805,1.499000072479248
5,0,Right,OPEN HAND THUMB SIDE,16,0.5052644610404968,0.7567731142044067,-0.015436249785125256,323,363,3.364000082015991,0.02447236329317093,1.0735142230987549,3.364000082015991
5,0,Right,OPEN HAND THUMB SIDE,17,0.5012117624282837,0.8194854855537415,0.002215449931100011,320,393,1.499000072479248,-0.0007287604385055602,0.5946950912475586,1.499000072479248
5,0,Right,OPEN HAND THUMB SIDE,18,0.49564477801322937,0.8015493750572205,-0.004821499809622765,317,384,1.502000093460083,-0.012387160211801529,0.5609144568443298,1.502000093460083
5,0,Right,OPEN HAND THUMB SIDE,19,0.491366982460022,0.7899056077003479,-0.010862655937671661,314,379,1.502000093460083,-0.02404410019516945,0.5414862036705017,1.502000093460083
5,0,Right,OPEN HAND THUMB SIDE,20,0.48894500732421875,0.7774249315261841,-0.015325318090617657,312,373,0.0,-0.0,0.0,0.0
